,fecha,cielo,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),avisos,dirección_viento,velocidad_del_viento,localizacion_id
5820,2024-08-29 18:00:00,5,25,25,28.0,0.0,0,48,Riesgo,0,80,Riesgo,S,17,28001
5821,2024-08-29 19:00:00,10,23,23,25.0,0.1,0,54,Riesgo,0,80,Riesgo,S,16,28001
5822,2024-08-29 20:00:00,7,20,20,21.0,0.0,0,72,75,0,70,Riesgo,N,11,28001
5823,2024-08-29 21:00:00,13,19,19,24.0,0.1,0,89,Riesgo,0,70,Riesgo,NE,10,28001
5824,2024-08-29 22:00:00,6,17,17,30.0,0.4,0,100,Riesgo,0,70,Riesgo,N,12,28001
5825,2024-08-29 23:00:00,4,18,18,28.0,0.0,0,100,Riesgo,0,70,Riesgo,NE,19,28001
5826,2024-08-30 00:00:00,4,18,18,31.0,0.0,0,100,Riesgo,0,70,Sin riesgo,NE,19,28001
5827,2024-08-30 01:00:00,3,17,17,29.0,0.0,0,98,Riesgo,0,70,Sin riesgo,E,21,28001
5828,2024-08-30 02:00:00,1,17,17,20.0,0.0,0,92,20,0,20,Sin riesgo,E,15,28001
5829,2024-08-30 03:00:00,1,17,17,18.0,0.0,0,100,20,0,20,Sin riesgo,N,13,28001
5830,2024-08-30 04:00:00,4,16,16,11.0,0.0,0,100,20,0,20,Sin riesgo,NE,12,28001
5831,2024-08-30 05:00:00,3,16,16,12.0,0.0,0,100,20,0,20,Sin riesgo,E,7,28001
5832,2024-08-30 06:00:00,1,16,16,14.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,8,28001
5833,2024-08-30 07:00:00,3,15,15,14.0,0.0,0,100,Riesgo,0,20,Sin riesgo,N,9,28001
5834,2024-08-30 08:00:00,1,15,15,15.0,0.0,0,100,25,0,25,Riesgo,E,8,28001
5835,2024-08-30 09:00:00,1,18,18,30.0,0.0,0,100,Riesgo,0,25,Riesgo,NE,7,28001
5836,2024-08-30 10:00:00,7,20,20,41.0,0.0,0,90,Riesgo,0,25,Riesgo,SE,18,28001
5837,2024-08-30 11:00:00,7,23,23,56.0,0.0,0,80,Riesgo,0,25,Riesgo,SE,28,28001
5838,2024-08-30 12:00:00,0,24,24,20.0,0.0,0,69,Riesgo,0,25,Riesgo,SE,27,28001
5839,2024-08-30 13:00:00,1,25,25,25.0,0.0,0,71,Riesgo,0,25,Riesgo,NO,12,28001
5840,2024-08-30 14:00:00,6,26,26,23.0,0.1,0,64,60,0,60,Riesgo,N,15,28001
5841,2024-08-30 15:00:00,13,27,29,20.0,0.1,0,66,Riesgo,0,60,Riesgo,N,13,28001
5842,2024-08-30 16:00:00,6,28,29,23.0,0.1,0,59,Riesgo,0,60,Sin riesgo,NE,10,28001
5843,2024-08-30 17:00:00,8,28,29,12.0,0.1,0,60,Riesgo,0,60,Sin riesgo,E,13,28001
5844,2024-08-30 18:00:00,6,26,26,15.0,0.1,0,62,Riesgo,0,60,Sin riesgo,E,6,28001
5845,2024-08-30 19:00:00,6,24,24,14.0,0.1,0,78,Riesgo,0,60,Sin riesgo,E,9,28001
5846,2024-08-30 20:00:00,5,21,21,14.0,0.0,0,91,25,0,25,Sin riesgo,NE,7,28001
5847,2024-08-30 21:00:00,0,20,20,15.0,0.0,0,89,25,0,25,Sin riesgo,SE,9,28001
5848,2024-08-30 22:00:00,5,19,19,21.0,0.0,0,94,25,0,25,Sin riesgo,E,10,28001
5849,2024-08-30 23:00:00,7,19,19,32.0,0.0,0,95,25,0,25,Sin riesgo,E,14,28001
5850,2024-08-31 00:00:00,7,19,19,37.0,0.0,0,87,25,0,25,Sin riesgo,E,21,28001
5851,2024-08-31 01:00:00,5,18,18,29.0,0.0,0,86,25,0,25,Sin riesgo,SE,24,28001
5852,2024-08-31 02:00:00,1,18,18,25.0,0.0,0,93,10,0,10,Sin riesgo,SE,19,28001
5853,2024-08-31 03:00:00,4,17,17,15.0,0.0,0,96,10,0,10,Sin riesgo,S,14,28001
5854,2024-08-31 04:00:00,5,16,16,10.0,0.0,0,98,10,0,10,Sin riesgo,E,8,28001
5855,2024-08-31 05:00:00,4,16,16,15.0,0.0,0,100,10,0,10,Sin riesgo,NE,7,28001
5856,2024-08-31 06:00:00,5,15,15,12.0,0.0,0,100,10,0,10,Sin riesgo,E,6,28001
5857,2024-08-31 07:00:00,3,15,15,14.0,0.0,0,97,10,0,10,Sin riesgo,E,8,28001
5858,2024-08-29 12:00:00,0,24,24,17.0,0.0,0,71,95,0,75,Riesgo,SE,11,28001
5859,2024-08-29 13:00:00,0,25,25,17.0,0.0,0,65,Riesgo,0,75,Riesgo,SE,8,28001
5860,2024-08-29 14:00:00,7,27,28,26.0,0.0,0,52,100,0,80,Riesgo,SE,7,28001
5861,2024-08-29 15:00:00,7,25,25,40.0,0.0,0,56,Riesgo,0,80,Riesgo,S,12,28001
5862,2024-08-29 16:00:00,1,23,23,41.0,0.0,0,60,Riesgo,0,80,Riesgo,S,24,28001
5863,2024-08-29 17:00:00,0,24,24,30.0,0.0,0,52,Riesgo,0,80,Riesgo,S,26,28001
5864,2024-08-29 18:00:00,5,25,25,28.0,0.0,0,48,Riesgo,0,80,Riesgo,S,17,28001
5865,2024-08-29 19:00:00,2,23,23,25.0,0.1,0,54,Riesgo,0,80,Riesgo,S,16,28001
5866,2024-08-29 20:00:00,7,21,21,21.0,0.0,0,72,75,0,70,Riesgo,N,11,28001
5867,2024-08-29 21:00:00,8,19,19,24.0,0.1,0,89,Riesgo,0,70,Riesgo,NE,10,28001
5868,2024-08-29 22:00:00,8,17,17,30.0,0.4,0,100,Riesgo,0,70,Riesgo,N,12,28001
5869,2024-08-29 23:00:00,5,18,18,28.0,0.0,0,100,Riesgo,0,70,Riesgo,NE,19,28001
5870,2024-08-30 00:00:00,4,17,17,31.0,0.0,0,100,Riesgo,0,70,Sin riesgo,NE,19,28001
5871,2024-08-30 01:00:00,5,17,17,29.0,0.0,0,98,Riesgo,0,70,Sin riesgo,E,21,28001
5872,2024-08-30 02:00:00,1,17,17,20.0,0.0,0,92,20,0,20,Sin riesgo,E,15,28001
5873,2024-08-30 03:00:00,7,17,17,18.0,0.0,0,100,20,0,20,Sin riesgo,N,13,28001
5874,2024-08-30 04:00:00,4,16,16,11.0,0.0,0,100,20,0,20,Sin riesgo,NE,12,28001
5875,2024-08-30 05:00:00,4,16,16,12.0,0.0,0,100,20,0,20,Sin riesgo,E,7,28001
5876,2024-08-30 06:00:00,3,16,16,14.0,0.0,0,100,Riesgo,0,20,Sin riesgo,NE,8,28001
5877,2024-08-30 07:00:00,1,16,16,14.0,0.0,0,100,Riesgo,0,20,Sin riesgo,N,9,28001
5878,2024-08-30 08:00:00,12,15,15,15.0,0.0,0,100,25,0,25,Riesgo,E,8,28001
5879,2024-08-30 09:00:00,7,18,18,30.0,0.0,0,100,Riesgo,0,25,Riesgo,NE,7,28001
5880,2024-08-30 10:00:00,7,20,20,41.0,0.0,0,90,Riesgo,0,25,Riesgo,SE,18,28001
5881,2024-08-30 11:00:00,7,23,23,56.0,0.0,0,80,Riesgo,0,25,Riesgo,SE,28,28001
5882,2024-08-30 12:00:00,0,24,24,20.0,0.0,0,69,Riesgo,0,25,Riesgo,SE,27,28001
5883,2024-08-30 13:00:00,1,25,25,25.0,0.0,0,71,Riesgo,0,25,Riesgo,NO,12,28001
5884,2024-08-30 14:00:00,6,27,28,23.0,0.1,0,64,60,0,60,Riesgo,N,15,28001
5885,2024-08-30 15:00:00,13,27,29,20.0,0.1,0,66,Riesgo,0,60,Riesgo,N,13,28001
5886,2024-08-30 16:00:00,6,28,29,23.0,0.1,0,59,Riesgo,0,60,Sin riesgo,NE,10,28001
5887,2024-08-30 17:00:00,8,29,31,12.0,0.1,0,60,Riesgo,0,60,Sin riesgo,E,13,28001
5888,2024-08-30 18:00:00,6,27,28,15.0,0.1,0,62,Riesgo,0,60,Sin riesgo,E,6,28001
5889,2024-08-30 19:00:00,6,24,24,14.0,0.1,0,78,Riesgo,0,60,Sin riesgo,E,9,28001
5890,2024-08-30 20:00:00,5,22,22,14.0,0.0,0,91,25,0,25,Sin riesgo,NE,7,28001
5891,2024-08-30 21:00:00,0,21,21,15.0,0.0,0,89,25,0,25,Sin riesgo,SE,9,28001
5892,2024-08-30 22:00:00,5,20,20,21.0,0.0,0,94,25,0,25,Sin riesgo,E,10,28001
5893,2024-08-30 23:00:00,7,19,19,32.0,0.0,0,95,25,0,25,Sin riesgo,E,14,28001
5894,2024-08-31 00:00:00,7,19,19,37.0,0.0,0,87,25,0,25,Sin riesgo,E,21,28001
5895,2024-08-31 01:00:00,1,18,18,29.0,0.0,0,86,25,0,25,Sin riesgo,SE,24,28001
5896,2024-08-31 02:00:00,7,17,17,25.0,0.0,0,93,10,0,10,Sin riesgo,SE,19,28001
5897,2024-08-31 03:00:00,4,17,17,15.0,0.0,0,96,10,0,10,Sin riesgo,S,14,28001
5898,2024-08-31 04:00:00,4,16,16,10.0,0.0,0,98,10,0,10,Sin riesgo,E,8,28001
5899,2024-08-31 05:00:00,4,16,16,15.0,0.0,0,100,10,0,10,Sin riesgo,NE,7,28001
5900,2024-08-31 06:00:00,4,15,15,12.0,0.0,0,100,10,0,10,Sin riesgo,E,6,28001
5901,2024-08-31 07:00:00,5,15,15,14.0,0.0,0,97,10,0,10,Sin riesgo,E,8,28001
5902,2024-08-29 12:00:00,1,23,23,23.0,0.0,0,68,100,0,75,Riesgo,S,8,28001
5903,2024-08-29 13:00:00,0,25,25,28.0,0.0,0,56,Riesgo,0,75,Riesgo,S,11,28001
5904,2024-08-29 14:00:00,7,25,25,32.0,0.0,0,56,100,0,85,Riesgo,S,14,28001
5905,2024-08-29 15:00:00,0,25,25,33.0,0.0,0,52,Riesgo,0,85,Riesgo,S,17,28001
5906,2024-08-29 16:00:00,0,24,24,28.0,0.0,0,56,Riesgo,0,85,Riesgo,S,19,28001
5907,2024-08-29 17:00:00,7,22,22,32.0,0.0,0,60,Riesgo,0,85,Riesgo,S,14,28001
5908,2024-08-29 18:00:00,6,21,21,21.0,0.1,0,63,Riesgo,0,85,Riesgo,SE,18,28001
5909,2024-08-29 19:00:00,0,21,21,33.0,0.0,0,55,Riesgo,0,85,Riesgo,S,11,28001
5910,2024-08-29 20:00:00,5,20,20,13.0,0.0,0,54,60,0,55,Riesgo,SE,10,28001
5911,2024-08-29 21:00:00,0,19,19,9.0,0.0,0,56,Riesgo,0,55,Riesgo,NE,8,28001
5912,2024-08-29 22:00:00,0,18,18,10.0,0.0,0,64,Riesgo,0,55,Riesgo,NE,3,28001
5913,2024-08-29 23:00:00,5,17,17,9.0,0.0,0,64,Riesgo,0,55,Riesgo,NO,6,28001
5914,2024-08-30 00:00:00,13,16,16,9.0,0.2,0,63,Riesgo,0,55,Sin riesgo,NO,3,28001
5915,2024-08-30 01:00:00,6,15,15,12.0,1.0,0,81,Riesgo,0,55,Sin riesgo,S,2,28001
5916,2024-08-30 02:00:00,1,15,15,12.0,0.0,0,94,15,0,15,Sin riesgo,NO,4,28001
5917,2024-08-30 03:00:00,5,15,15,10.0,0.0,0,100,15,0,15,Sin riesgo,N,8,28001
5918,2024-08-30 04:00:00,5,14,14,8.0,0.0,0,100,15,0,15,Sin riesgo,NO,6,28001
5919,2024-08-30 05:00:00,1,12,12,4.0,0.0,0,100,15,0,15,Sin riesgo,NO,5,28001
5920,2024-08-30 06:00:00,7,12,12,7.0,0.0,0,100,Riesgo,0,15,Sin riesgo,NO,3,28001
5921,2024-08-30 07:00:00,3,12,12,9.0,0.0,0,100,Riesgo,0,15,Sin riesgo,NO,5,28001
5922,2024-08-30 08:00:00,4,12,12,9.0,0.0,0,100,65,0,65,Riesgo,NO,6,28001
5923,2024-08-30 09:00:00,5,15,15,15.0,0.0,0,100,Riesgo,0,65,Riesgo,NO,5,28001
5924,2024-08-30 10:00:00,7,18,18,22.0,0.0,0,92,Riesgo,0,65,Riesgo,S,5,28001
5925,2024-08-30 11:00:00,9,22,22,37.0,3.0,0,79,Riesgo,0,65,Riesgo,S,12,28001
5926,2024-08-30 12:00:00,9,23,23,19.0,12.0,0,71,Riesgo,0,65,Riesgo,SE,16,28001
5927,2024-08-30 13:00:00,8,25,25,17.0,2.0,0,59,Riesgo,0,65,Riesgo,E,5,28001
5928,2024-08-30 14:00:00,6,26,26,11.0,0.1,0,47,75,0,70,Riesgo,NO,11,28001
5929,2024-08-30 15:00:00,0,26,26,8.0,0.0,0,50,Riesgo,0,70,Riesgo,NE,2,28001
5930,2024-08-30 16:00:00,0,27,27,11.0,0.0,0,45,Riesgo,0,70,Sin riesgo,S,2,28001
5931,2024-08-30 17:00:00,0,27,27,14.0,0.0,0,44,Riesgo,0,70,Sin riesgo,S,5,28001
5932,2024-08-30 18:00:00,5,26,26,18.0,0.0,0,44,Riesgo,0,70,Sin riesgo,S,8,28001
5933,2024-08-30 19:00:00,0,25,25,15.0,0.0,0,48,Riesgo,0,70,Sin riesgo,S,11,28001
5934,2024-08-30 20:00:00,0,24,24,5.0,0.0,0,60,20,0,20,Sin riesgo,S,8,28001
5935,2024-08-30 21:00:00,4,22,22,7.0,0.0,0,72,20,0,20,Sin riesgo,O,3,28001
5936,2024-08-30 22:00:00,5,20,20,8.0,0.0,0,79,20,0,20,Sin riesgo,N,5,28001
5937,2024-08-30 23:00:00,1,17,17,7.0,0.0,0,88,20,0,20,Sin riesgo,N,6,28001
5938,2024-08-31 00:00:00,7,16,16,6.0,0.0,0,90,20,0,20,Sin riesgo,NO,5,28001
5939,2024-08-31 01:00:00,5,16,16,6.0,0.0,0,96,20,0,20,Sin riesgo,NO,4,28001
5940,2024-08-31 02:00:00,4,16,16,4.0,0.0,0,95,0,0,0,Sin riesgo,O,2,28001
5941,2024-08-31 03:00:00,5,15,15,4.0,0.0,0,98,0,0,0,Sin riesgo,N,2,28001
5942,2024-08-31 04:00:00,4,14,14,4.0,0.0,0,97,0,0,0,Sin riesgo,NE,2,28001
5943,2024-08-31 05:00:00,4,13,13,7.0,0.0,0,98,0,0,0,Sin riesgo,NE,3,28001
5944,2024-08-31 06:00:00,5,14,14,9.0,0.0,0,93,0,0,0,Sin riesgo,NO,5,28001
5945,2024-08-31 07:00:00,0,13,13,9.0,0.0,0,97,0,0,0,Sin riesgo,N,6,28001
5946,2024-08-29 12:00:00,13,25,25,16.0,0.1,0,56,70,0,65,Riesgo,E,8,28001
5947,2024-08-29 13:00:00,6,26,26,17.0,0.1,0,51,Riesgo,0,65,Riesgo,E,6,28001
5948,2024-08-29 14:00:00,1,27,27,19.0,0.0,0,44,95,0,65,Riesgo,SE,7,28001
5949,2024-08-29 15:00:00,7,27,27,20.0,0.0,0,42,Riesgo,0,65,Riesgo,SE,8,28001
5950,2024-08-29 16:00:00,5,28,28,29.0,0.0,0,40,Riesgo,0,65,Riesgo,S,10,28001
5951,2024-08-29 17:00:00,1,28,28,52.0,0.0,0,42,Riesgo,0,65,Riesgo,E,11,28001
5952,2024-08-29 18:00:00,8,26,26,25.0,0.2,0,57,Riesgo,0,65,Riesgo,NO,31,28001
5953,2024-08-29 19:00:00,1,24,24,21.0,0.0,0,66,Riesgo,0,65,Riesgo,E,16,28001
5954,2024-08-29 20:00:00,0,22,22,22.0,0.0,0,74,65,0,65,Riesgo,NE,11,28001
5955,2024-08-29 21:00:00,5,20,20,28.0,0.0,0,77,Riesgo,0,65,Riesgo,NE,15,28001
5956,2024-08-29 22:00:00,5,18,18,28.0,0.0,0,79,Riesgo,0,65,Riesgo,N,16,28001
5957,2024-08-29 23:00:00,16,19,19,32.0,0.1,0,82,Riesgo,0,65,Riesgo,NE,19,28001
5958,2024-08-30 00:00:00,1,18,18,34.0,0.0,0,90,Riesgo,0,65,Sin riesgo,E,22,28001
5959,2024-08-30 01:00:00,5,18,18,35.0,0.0,0,90,Riesgo,0,65,Sin riesgo,E,23,28001
5960,2024-08-30 02:00:00,3,18,18,24.0,0.0,0,89,5,0,5,Sin riesgo,NE,21,28001
5961,2024-08-30 03:00:00,7,18,18,33.0,0.0,0,90,5,0,5,Sin riesgo,NE,16,28001
5962,2024-08-30 04:00:00,7,18,18,34.0,0.0,0,89,5,0,5,Sin riesgo,NE,22,28001
5963,2024-08-30 05:00:00,4,18,18,29.0,0.0,0,92,5,0,5,Sin riesgo,NE,23,28001
5964,2024-08-30 06:00:00,3,18,18,26.0,0.0,0,95,Riesgo,0,5,Sin riesgo,NE,19,28001
5965,2024-08-30 07:00:00,1,18,18,26.0,0.0,0,97,Riesgo,0,5,Sin riesgo,NE,17,28001
5966,2024-08-30 08:00:00,1,17,17,25.0,0.0,0,100,15,0,15,Riesgo,NE,18,28001
5967,2024-08-30 09:00:00,7,19,19,29.0,0.0,0,92,Riesgo,0,15,Riesgo,NE,17,28001
5968,2024-08-30 10:00:00,7,22,22,44.0,0.0,0,83,Riesgo,0,15,Riesgo,E,18,28001
5969,2024-08-30 11:00:00,7,24,24,43.0,0.0,0,74,Riesgo,0,15,Riesgo,SE,29,28001
5970,2024-08-30 12:00:00,12,25,25,28.0,0.0,0,68,Riesgo,0,15,Riesgo,E,31,28001
5971,2024-08-30 13:00:00,0,26,26,27.0,0.0,0,62,Riesgo,0,15,Riesgo,N,18,28001
5972,2024-08-30 14:00:00,8,28,29,36.0,0.1,0,58,50,0,50,Riesgo,NE,17,28001
5973,2024-08-30 15:00:00,16,29,30,34.0,0.1,0,55,Riesgo,0,50,Riesgo,NE,23,28001
5974,2024-08-30 16:00:00,5,29,30,26.0,0.0,0,50,Riesgo,0,50,Sin riesgo,NE,21,28001
5975,2024-08-30 17:00:00,6,30,31,20.0,0.1,0,50,Riesgo,0,50,Sin riesgo,E,17,28001
5976,2024-08-30 18:00:00,6,29,31,17.0,0.1,0,57,Riesgo,0,50,Sin riesgo,NE,11,28001
5977,2024-08-30 19:00:00,6,28,30,14.0,0.1,0,65,Riesgo,0,50,Sin riesgo,NE,10,28001
5978,2024-08-30 20:00:00,1,27,29,17.0,0.0,0,71,10,0,10,Sin riesgo,NE,9,28001
5979,2024-08-30 21:00:00,0,25,25,18.0,0.0,0,72,10,0,10,Sin riesgo,E,10,28001
5980,2024-08-30 22:00:00,0,23,23,16.0,0.0,0,77,10,0,10,Sin riesgo,NE,12,28001
5981,2024-08-30 23:00:00,4,21,21,20.0,0.0,0,89,10,0,10,Sin riesgo,NE,11,28001
5982,2024-08-31 00:00:00,5,21,21,26.0,0.0,0,89,10,0,10,Sin riesgo,E,14,28001
5983,2024-08-31 01:00:00,7,21,21,18.0,0.0,0,85,10,0,10,Sin riesgo,E,17,28001
5984,2024-08-31 02:00:00,3,20,20,24.0,0.0,0,81,0,0,0,Sin riesgo,E,12,28001
5985,2024-08-31 03:00:00,1,20,20,19.0,0.0,0,83,0,0,0,Sin riesgo,E,16,28001
5986,2024-08-31 04:00:00,3,19,19,18.0,0.0,0,82,0,0,0,Sin riesgo,E,13,28001
5987,2024-08-31 05:00:00,1,19,19,14.0,0.0,0,85,0,0,0,Sin riesgo,NE,10,28001
5988,2024-08-31 06:00:00,4,18,18,12.0,0.0,0,87,0,0,0,Sin riesgo,NE,9,28001
5989,2024-08-31 07:00:00,0,18,18,9.0,0.0,0,91,0,0,0,Sin riesgo,E,7,28001
5990,2024-08-29 12:00:00,8,25,25,19.0,0.1,0,56,70,0,65,Riesgo,E,9,28001
5991,2024-08-29 13:00:00,6,26,26,17.0,0.1,0,51,Riesgo,0,65,Riesgo,E,7,28001
5992,2024-08-29 14:00:00,1,27,27,18.0,0.0,0,43,85,0,65,Riesgo,S,8,28001
5993,2024-08-29 15:00:00,7,28,28,19.0,0.0,0,41,Riesgo,0,65,Riesgo,S,8,28001
5994,2024-08-29 16:00:00,3,29,29,42.0,0.0,0,39,Riesgo,0,65,Riesgo,SE,9,28001
5995,2024-08-29 17:00:00,9,29,29,64.0,2.0,0,39,Riesgo,0,65,Riesgo,SE,21,28001
5996,2024-08-29 18:00:00,8,26,26,19.0,1.0,0,68,Riesgo,0,65,Riesgo,NO,12,28001
5997,2024-08-29 19:00:00,7,23,23,20.0,0.0,0,77,Riesgo,0,65,Riesgo,E,11,28001
5998,2024-08-29 20:00:00,8,20,20,11.0,0.1,0,86,65,0,65,Riesgo,N,14,28001
5999,2024-08-29 21:00:00,13,21,21,20.0,0.1,0,82,Riesgo,0,65,Riesgo,NE,5,28001
6000,2024-08-29 22:00:00,16,18,18,24.0,0.1,0,100,Riesgo,0,65,Riesgo,NE,14,28001
6001,2024-08-29 23:00:00,13,19,19,20.0,0.1,0,85,Riesgo,0,65,Riesgo,NE,15,28001
6002,2024-08-30 00:00:00,13,19,19,22.0,0.1,0,88,Riesgo,0,65,Sin riesgo,NE,12,28001
6003,2024-08-30 01:00:00,6,18,18,20.0,0.1,0,93,Riesgo,0,65,Sin riesgo,NE,15,28001
6004,2024-08-30 02:00:00,3,18,18,24.0,0.0,0,96,5,0,5,Sin riesgo,NE,13,28001
6005,2024-08-30 03:00:00,1,18,18,25.0,0.0,0,94,5,0,5,Sin riesgo,NE,16,28001
6006,2024-08-30 04:00:00,1,18,18,23.0,0.0,0,95,5,0,5,Sin riesgo,NE,16,28001
6007,2024-08-30 05:00:00,3,18,18,23.0,0.0,0,95,5,0,5,Sin riesgo,NE,15,28001
6008,2024-08-30 06:00:00,5,18,18,23.0,0.0,0,97,Riesgo,0,5,Sin riesgo,NE,16,28001
6009,2024-08-30 07:00:00,3,18,18,23.0,0.0,0,98,Riesgo,0,5,Sin riesgo,NE,15,28001
6010,2024-08-30 08:00:00,5,17,17,20.0,0.0,0,100,10,0,10,Riesgo,NE,15,28001
6011,2024-08-30 09:00:00,7,20,20,20.0,0.0,0,94,Riesgo,0,10,Riesgo,NE,13,28001
6012,2024-08-30 10:00:00,7,22,22,23.0,0.0,0,85,Riesgo,0,10,Riesgo,E,13,28001
6013,2024-08-30 11:00:00,12,24,24,42.0,0.0,0,78,Riesgo,0,10,Riesgo,E,15,28001
6014,2024-08-30 12:00:00,1,25,25,32.0,0.0,0,68,Riesgo,0,10,Riesgo,E,28,28001
6015,2024-08-30 13:00:00,0,27,28,30.0,0.0,0,63,Riesgo,0,10,Riesgo,NE,21,28001
6016,2024-08-30 14:00:00,0,28,29,33.0,0.0,0,57,50,0,50,Riesgo,NE,18,28001
6017,2024-08-30 15:00:00,3,29,30,29.0,0.0,0,51,Riesgo,0,50,Riesgo,NE,21,28001
6018,2024-08-30 16:00:00,6,29,29,25.0,0.1,0,48,Riesgo,0,50,Sin riesgo,NE,18,28001
6019,2024-08-30 17:00:00,4,30,31,25.0,0.0,0,47,Riesgo,0,50,Sin riesgo,NE,15,28001
6020,2024-08-30 18:00:00,0,28,29,23.0,0.0,0,52,Riesgo,0,50,Sin riesgo,NE,16,28001
6021,2024-08-30 19:00:00,0,27,28,18.0,0.0,0,60,Riesgo,0,50,Sin riesgo,NE,14,28001
6022,2024-08-30 20:00:00,3,25,25,16.0,0.0,0,67,15,0,15,Sin riesgo,NE,12,28001
6023,2024-08-30 21:00:00,0,23,23,22.0,0.0,0,74,15,0,15,Sin riesgo,NE,9,28001
6024,2024-08-30 22:00:00,0,22,22,17.0,0.0,0,81,15,0,15,Sin riesgo,NE,14,28001
6025,2024-08-30 23:00:00,5,20,20,15.0,0.0,0,89,15,0,15,Sin riesgo,NE,11,28001
6026,2024-08-31 00:00:00,5,20,20,15.0,0.0,0,90,15,0,15,Sin riesgo,NE,10,28001
6027,2024-08-31 01:00:00,1,20,20,15.0,0.0,0,92,15,0,15,Sin riesgo,NE,10,28001
6028,2024-08-31 02:00:00,1,20,20,20.0,0.0,0,86,5,0,5,Sin riesgo,E,10,28001
6029,2024-08-31 03:00:00,5,19,19,18.0,0.0,0,86,5,0,5,Sin riesgo,E,13,28001
6030,2024-08-31 04:00:00,5,19,19,21.0,0.0,0,85,5,0,5,Sin riesgo,NE,11,28001
6031,2024-08-31 05:00:00,4,19,19,15.0,0.0,0,87,5,0,5,Sin riesgo,NE,13,28001
6032,2024-08-31 06:00:00,5,18,18,10.0,0.0,0,87,5,0,5,Sin riesgo,NE,10,28001
6033,2024-08-31 07:00:00,0,18,18,11.0,0.0,0,88,5,0,5,Sin riesgo,NE,6,28001
6034,2024-08-29 12:00:00,7,20,20,20.0,0.0,0,82,100,0,80,Riesgo,S,7,28001
6035,2024-08-29 13:00:00,0,23,23,27.0,0.0,0,67,Riesgo,0,80,Riesgo,S,8,28001
6036,2024-08-29 14:00:00,1,22,22,31.0,0.0,0,65,100,0,85,Riesgo,S,12,28001
6037,2024-08-29 15:00:00,0,22,22,31.0,0.0,0,66,Riesgo,0,85,Riesgo,S,14,28001
6038,2024-08-29 16:00:00,0,20,20,25.0,0.0,0,69,Riesgo,0,85,Riesgo,S,16,28001
6039,2024-08-29 17:00:00,7,20,20,32.0,0.0,0,72,Riesgo,0,85,Riesgo,S,10,28001
6040,2024-08-29 18:00:00,6,20,20,22.0,0.1,0,71,Riesgo,0,85,Riesgo,S,15,28001
6041,2024-08-29 19:00:00,0,19,19,40.0,0.0,0,59,Riesgo,0,85,Riesgo,S,11,28001
6042,2024-08-29 20:00:00,1,20,20,12.0,0.0,0,62,60,0,50,Riesgo,SE,4,28001
6043,2024-08-29 21:00:00,0,18,18,13.0,0.0,0,62,Riesgo,0,50,Riesgo,NE,6,28001
6044,2024-08-29 22:00:00,0,17,17,14.0,0.0,0,64,Riesgo,0,50,Riesgo,NE,7,28001
6045,2024-08-29 23:00:00,1,15,15,13.0,0.0,0,75,Riesgo,0,50,Riesgo,NE,8,28001
6046,2024-08-30 00:00:00,16,15,15,10.0,0.2,0,80,Riesgo,0,50,Sin riesgo,NE,7,28001
6047,2024-08-30 01:00:00,6,15,15,19.0,1.0,0,95,Riesgo,0,50,Sin riesgo,E,5,28001
6048,2024-08-30 02:00:00,7,15,15,16.0,0.0,0,96,15,0,15,Sin riesgo,NE,8,28001
6049,2024-08-30 03:00:00,12,14,14,15.0,0.0,0,100,15,0,15,Sin riesgo,NE,9,28001
6050,2024-08-30 04:00:00,5,14,14,17.0,0.0,0,100,15,0,15,Sin riesgo,NE,8,28001
6051,2024-08-30 05:00:00,5,14,14,18.0,0.0,0,93,15,0,15,Sin riesgo,NE,10,28001
6052,2024-08-30 06:00:00,18,14,14,19.0,0.0,0,100,Riesgo,0,15,Sin riesgo,NE,10,28001
6053,2024-08-30 07:00:00,18,13,13,17.0,0.0,0,100,Riesgo,0,15,Sin riesgo,E,10,28001
6054,2024-08-30 08:00:00,5,13,13,11.0,0.0,0,100,55,0,55,Riesgo,NE,8,28001
6055,2024-08-30 09:00:00,4,15,15,18.0,0.0,0,100,Riesgo,0,55,Riesgo,N,6,28001
6056,2024-08-30 10:00:00,1,16,16,22.0,0.0,0,100,Riesgo,0,55,Riesgo,S,6,28001
6057,2024-08-30 11:00:00,8,17,17,43.0,2.0,0,92,Riesgo,0,55,Riesgo,S,10,28001
6058,2024-08-30 12:00:00,9,19,19,24.0,21.0,0,82,Riesgo,0,55,Riesgo,SE,24,28001
6059,2024-08-30 13:00:00,9,21,21,11.0,2.0,0,66,Riesgo,0,55,Riesgo,E,13,28001
6060,2024-08-30 14:00:00,13,23,23,16.0,0.1,0,56,70,0,70,Riesgo,NO,5,28001
6061,2024-08-30 15:00:00,0,24,24,12.0,0.0,0,46,Riesgo,0,70,Riesgo,N,5,28001
6062,2024-08-30 16:00:00,0,25,25,18.0,0.0,0,41,Riesgo,0,70,Sin riesgo,S,4,28001
6063,2024-08-30 17:00:00,0,25,25,16.0,0.0,0,43,Riesgo,0,70,Sin riesgo,S,8,28001
